region,category,parameter,mode,powertrain,unit,value,fill_method,year
Rest of the world,Projection-STEPS,EV stock,Cars,BEV,Vehicles,2850000.0,interpolation,2024
Rest of the world,Projection-STEPS,EV stock,Trucks,PHEV,Vehicles,50.5,interpolation,2024
Rest of the world,Projection-STEPS,EV stock,Trucks,FCEV,Vehicles,113.0,interpolation,2024
Rest of the world,Projection-STEPS,Electricity demand,Buses,EV,GWh,1995.0,interpolation,2024
Rest of the world,Projection-STEPS,Electricity demand,Trucks,EV,GWh,770.0,interpolation,2024
Rest of the world,Projection-STEPS,Electricity demand,Vans,EV,GWh,2100.0,interpolation,2024
Rest of the world,Projection-STEPS,Electricity demand,Cars,EV,GWh,13950.0,interpolation,2024
Rest of the world,Projection-STEPS,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.007050000014714499,interpolation,2024
Rest of the world,Projection-STEPS,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.0033500000135975,interpolation,2024
Rest of the world,Projection-STEPS,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.01575000025332,interpolation,2024
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.08749999850988399,interpolation,2024
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",400.0,interpolation,2024
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",194.5,interpolation,2024
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",895.0,interpolation,2024
Rest of the world,Projection-STEPS,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",5150.0,interpolation,2024
Rest of the world,Projection-APS,EV sales share,Vans,EV,percent,3.10000002384186,interpolation,2024
Rest of the world,Projection-APS,EV sales share,Buses,EV,percent,1.780000001192093,interpolation,2024
Rest of the world,Projection-APS,EV stock share,Buses,EV,percent,0.45499998331069946,interpolation,2024
Rest of the world,Projection-APS,EV sales,Buses,FCEV,Vehicles,2835.0,interpolation,2024
Rest of the world,Projection-APS,EV stock,Buses,BEV,Vehicles,50500.0,interpolation,2024
Rest of the world,Projection-APS,EV stock,Buses,FCEV,Vehicles,5100.0,interpolation,2024
Rest of the world,Projection-APS,EV sales,Buses,BEV,Vehicles,27300.0,interpolation,2024
USA,Projection-APS,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.0038499999791385,interpolation,2024
USA,Projection-APS,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.25999999791383754,interpolation,2024
USA,Projection-APS,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",221.5,interpolation,2024
USA,Projection-APS,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",14850.0,interpolation,2024
USA,Projection-APS,EV charging points,EV,Publicly available fast,charging points,71500.0,interpolation,2024
USA,Projection-APS,EV charging points,EV,Publicly available slow,charging points,210000.0,interpolation,2024
USA,Projection-APS,Electricity demand,Buses,EV,GWh,1045.0,interpolation,2024
USA,Projection-APS,Electricity demand,Cars,EV,GWh,36500.0,interpolation,2024
USA,Projection-STEPS,EV charging points,EV,Publicly available fast,charging points,71500.0,interpolation,2024
USA,Projection-STEPS,EV charging points,EV,Publicly available slow,charging points,210000.0,interpolation,2024
USA,Projection-APS,EV stock share,Buses,EV,percent,2.4600000083446503,interpolation,2024
USA,Projection-APS,EV sales share,Buses,EV,percent,5.884999990463257,interpolation,2024
USA,Projection-APS,EV stock share,Cars,EV,percent,3.049999952316285,interpolation,2024
USA,Projection-APS,EV sales share,Cars,EV,percent,14.75,interpolation,2024
USA,Projection-STEPS,EV stock share,Buses,EV,percent,2.4600000083446503,interpolation,2024
USA,Projection-STEPS,EV sales share,Buses,EV,percent,5.884999990463257,interpolation,2024
USA,Projection-STEPS,EV sales share,Cars,EV,percent,14.75,interpolation,2024
USA,Projection-STEPS,EV stock share,Cars,EV,percent,3.049999952316285,interpolation,2024
USA,Projection-APS,EV stock,Cars,PHEV,Vehicles,1700000.0,interpolation,2024
USA,Projection-APS,EV sales,Cars,PHEV,Vehicles,380000.0,interpolation,2024
USA,Projection-APS,EV stock,Cars,FCEV,Vehicles,21500.0,interpolation,2024
USA,Projection-APS,EV sales,Cars,FCEV,Vehicles,3400.0,interpolation,2024
USA,Projection-APS,EV stock,Cars,BEV,Vehicles,5550000.0,interpolation,2024
USA,Projection-APS,EV stock,Buses,BEV,Vehicles,16450.0,interpolation,2024
USA,Projection-APS,EV sales,Buses,BEV,Vehicles,6875.0,interpolation,2024
USA,Projection-APS,EV sales,Cars,BEV,Vehicles,1850000.0,interpolation,2024
USA,Projection-APS,EV stock,Buses,PHEV,Vehicles,2175.0,interpolation,2024
USA,Projection-APS,EV stock,Buses,FCEV,Vehicles,810.0,interpolation,2024
USA,Projection-STEPS,EV sales,Cars,PHEV,Vehicles,425000.0,interpolation,2024
USA,Projection-STEPS,EV stock,Cars,PHEV,Vehicles,1750000.0,interpolation,2024
USA,Projection-STEPS,EV stock,Cars,FCEV,Vehicles,20000.0,interpolation,2024
USA,Projection-STEPS,EV sales,Cars,FCEV,Vehicles,3400.0,interpolation,2024
USA,Projection-STEPS,EV stock,Cars,BEV,Vehicles,5500000.0,interpolation,2024
USA,Projection-STEPS,EV sales,Cars,BEV,Vehicles,1800000.0,interpolation,2024
USA,Projection-STEPS,EV stock,Buses,PHEV,Vehicles,2225.0,interpolation,2024
USA,Projection-STEPS,EV stock,Buses,FCEV,Vehicles,810.0,interpolation,2024
USA,Projection-STEPS,EV sales,Buses,BEV,Vehicles,6875.0,interpolation,2024
USA,Projection-STEPS,EV stock,Buses,BEV,Vehicles,16450.0,interpolation,2024
USA,Projection-STEPS,Electricity demand,Buses,EV,GWh,1045.0,interpolation,2024
USA,Projection-STEPS,Electricity demand,Cars,EV,GWh,37000.0,interpolation,2024
USA,Projection-STEPS,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.0038499999791385,interpolation,2024
USA,Projection-STEPS,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.25999999791383754,interpolation,2024
USA,Projection-STEPS,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",221.5,interpolation,2024
USA,Projection-STEPS,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",14850.0,interpolation,2024
World,Projection-APS,EV sales,Trucks,BEV,Vehicles,151500.0,interpolation,2024
World,Projection-APS,EV stock,Cars,PHEV,Vehicles,17000000.0,interpolation,2024
World,Projection-APS,EV sales,Cars,PHEV,Vehicles,4500000.0,interpolation,2024
World,Projection-APS,EV stock,Cars,FCEV,Vehicles,118000.0,interpolation,2024
World,Projection-APS,EV sales,Cars,FCEV,Vehicles,59450.0,interpolation,2024
World,Projection-APS,EV stock,Cars,BEV,Vehicles,42000000.0,interpolation,2024
World,Projection-APS,EV sales,Cars,BEV,Vehicles,13250000.0,interpolation,2024
World,Projection-APS,EV stock,Vans,PHEV,Vehicles,82500.0,interpolation,2024
World,Projection-APS,EV sales,Trucks,PHEV,Vehicles,9680.0,interpolation,2024
World,Projection-APS,EV stock,Trucks,FCEV,Vehicles,22000.0,interpolation,2024
World,Projection-APS,EV sales,Trucks,FCEV,Vehicles,9300.0,interpolation,2024
World,Projection-APS,EV stock,Trucks,BEV,Vehicles,500000.0,interpolation,2024
World,Projection-APS,EV stock,Trucks,PHEV,Vehicles,13650.0,interpolation,2024
World,Projection-APS,EV sales,Vans,PHEV,Vehicles,53300.0,interpolation,2024
World,Projection-APS,EV stock,Vans,FCEV,Vehicles,25600.0,interpolation,2024
World,Projection-APS,EV sales,Vans,FCEV,Vehicles,17500.0,interpolation,2024
World,Projection-APS,EV stock,Vans,BEV,Vehicles,2100000.0,interpolation,2024
World,Projection-APS,EV sales,Vans,BEV,Vehicles,780000.0,interpolation,2024
World,Projection-APS,EV stock,Buses,PHEV,Vehicles,48000.0,interpolation,2024
World,Projection-APS,EV sales,Buses,PHEV,Vehicles,6700.0,interpolation,2024
World,Projection-APS,EV stock,Buses,FCEV,Vehicles,21350.0,interpolation,2024
World,Projection-APS,EV sales,Buses,FCEV,Vehicles,8400.0,interpolation,2024
World,Projection-APS,EV stock,Buses,BEV,Vehicles,875000.0,interpolation,2024
World,Projection-APS,EV sales,Buses,BEV,Vehicles,169000.0,interpolation,2024
World,Projection-STEPS,EV stock share,Trucks,EV,percent,0.5200000107288361,interpolation,2024
World,Projection-STEPS,EV charging points,EV,Publicly available fast,charging points,1950000.0,interpolation,2024
World,Projection-STEPS,EV charging points,EV,Publicly available slow,charging points,3400000.0,interpolation,2024
World,Projection-STEPS,EV sales share,Trucks,EV,percent,1.955000013113022,interpolation,2024
World,Projection-STEPS,EV stock share,Cars,EV,percent,4.60000002384186,interpolation,2024
World,Projection-STEPS,EV sales share,Cars,EV,percent,21.5,interpolation,2024
World,Projection-STEPS,EV stock share,Vans,EV,percent,1.425000011920929,interpolation,2024
World,Projection-STEPS,EV sales share,Buses,EV,percent,7.049999952316285,interpolation,2024
World,Projection-STEPS,EV stock share,Buses,EV,percent,4.799999952316285,interpolation,2024
World,Projection-STEPS,EV sales share,Vans,EV,percent,6.700000047683715,interpolation,2024
World,Projection-APS,EV stock share,Trucks,EV,percent,0.5450000166893005,interpolation,2024
World,Projection-APS,EV sales share,Trucks,EV,percent,2.455000013113022,interpolation,2024
World,Projection-APS,EV stock share,Cars,EV,percent,4.60000002384186,interpolation,2024
World,Projection-APS,EV sales share,Cars,EV,percent,22.0,interpolation,2024
World,Projection-APS,EV sales share,Buses,EV,percent,8.049999952316284,interpolation,2024
World,Projection-APS,EV stock share,Vans,EV,percent,1.425000011920929,interpolation,2024
World,Projection-APS,EV sales share,Vans,EV,percent,7.200000047683715,interpolation,2024
World,Projection-APS,EV stock share,Buses,EV,percent,4.799999952316285,interpolation,2024
World,Projection-STEPS,EV stock,Trucks,BEV,Vehicles,490000.0,interpolation,2024
World,Projection-STEPS,EV sales,Trucks,BEV,Vehicles,136500.0,interpolation,2024
World,Projection-STEPS,EV stock,Cars,PHEV,Vehicles,17500000.0,interpolation,2024
World,Projection-STEPS,EV sales,Cars,PHEV,Vehicles,5050000.0,interpolation,2024
World,Projection-STEPS,EV stock,Cars,FCEV,Vehicles,83000.0,interpolation,2024
World,Projection-STEPS,EV sales,Cars,FCEV,Vehicles,25450.0,interpolation,2024
World,Projection-STEPS,EV stock,Cars,BEV,Vehicles,41500000.0,interpolation,2024
World,Projection-STEPS,EV sales,Cars,BEV,Vehicles,12250000.0,interpolation,2024
World,Projection-STEPS,EV stock,Trucks,PHEV,Vehicles,6150.0,interpolation,2024
World,Projection-STEPS,EV sales,Trucks,PHEV,Vehicles,2080.0,interpolation,2024
World,Projection-STEPS,EV stock,Trucks,FCEV,Vehicles,20000.0,interpolation,2024
World,Projection-STEPS,EV sales,Trucks,FCEV,Vehicles,7300.0,interpolation,2024
World,Projection-STEPS,EV stock,Vans,PHEV,Vehicles,57500.0,interpolation,2024
World,Projection-STEPS,EV sales,Vans,PHEV,Vehicles,30800.0,interpolation,2024
World,Projection-STEPS,EV stock,Vans,FCEV,Vehicles,25100.0,interpolation,2024
World,Projection-STEPS,EV sales,Vans,FCEV,Vehicles,17500.0,interpolation,2024
World,Projection-STEPS,EV stock,Vans,BEV,Vehicles,2050000.0,interpolation,2024
World,Projection-STEPS,EV sales,Vans,BEV,Vehicles,730000.0,interpolation,2024
World,Projection-STEPS,EV stock,Buses,PHEV,Vehicles,48500.0,interpolation,2024
World,Projection-STEPS,EV sales,Buses,PHEV,Vehicles,6700.0,interpolation,2024
World,Projection-STEPS,EV stock,Buses,FCEV,Vehicles,20350.0,interpolation,2024
World,Projection-STEPS,EV sales,Buses,FCEV,Vehicles,7400.0,interpolation,2024
World,Projection-STEPS,EV stock,Buses,BEV,Vehicles,875000.0,interpolation,2024
World,Projection-STEPS,EV sales,Buses,BEV,Vehicles,154000.0,interpolation,2024
World,Projection-APS,EV charging points,EV,Publicly available fast,charging points,2050000.0,interpolation,2024
World,Projection-APS,EV charging points,EV,Publicly available slow,charging points,3400000.0,interpolation,2024
World,Projection-STEPS,Electricity demand,Buses,EV,GWh,20000.0,interpolation,2024
World,Projection-STEPS,Electricity demand,Trucks,EV,GWh,12800.0,interpolation,2024
World,Projection-STEPS,Electricity demand,Vans,EV,GWh,10850.0,interpolation,2024
World,Projection-STEPS,Electricity demand,Cars,EV,GWh,158500.0,interpolation,2024
World,Projection-APS,Electricity demand,Buses,EV,GWh,21000.0,interpolation,2024
World,Projection-APS,Electricity demand,Trucks,EV,GWh,13800.0,interpolation,2024
World,Projection-APS,Electricity demand,Vans,EV,GWh,11350.0,interpolation,2024
World,Projection-APS,Electricity demand,Cars,EV,GWh,158500.0,interpolation,2024
World,Projection-STEPS,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.0649999994784595,interpolation,2024
World,Projection-STEPS,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.051999999210239,interpolation,2024
World,Projection-STEPS,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.067500000819564,interpolation,2024
World,Projection-STEPS,Oil displacement Mbd,Cars,EV,Milion barrels per day,1.054999977350234,interpolation,2024
World,Projection-STEPS,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",3850.0,interpolation,2024
World,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",3050.0,interpolation,2024
World,Projection-STEPS,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",3950.0,interpolation,2024
World,Projection-STEPS,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",62000.0,interpolation,2024
World,Projection-APS,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.0679999981075525,interpolation,2024
World,Projection-APS,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.0580000001937155,interpolation,2024
World,Projection-APS,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.06999999843537799,interpolation,2024
World,Projection-APS,Oil displacement Mbd,Cars,EV,Milion barrels per day,1.054999977350234,interpolation,2024
World,Projection-APS,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",4000.0,interpolation,2024
World,Projection-APS,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",3400.0,interpolation,2024
World,Projection-APS,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",4100.0,interpolation,2024
World,Projection-APS,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",62000.0,interpolation,2024
Australia,Historical,EV charging points,EV,Publicly available fast,charging points,926.8085106382979,forward_fill,2024
Australia,Historical,EV charging points,EV,Publicly available slow,charging points,2100.0,forward_fill,2024
Australia,Historical,EV stock share,Cars,EV,percent,2.440678268559773,forward_fill,2024
Australia,Historical,EV sales,Cars,PHEV,Vehicles,20508.474576271186,forward_fill,2024
Australia,Historical,EV stock,Cars,PHEV,Vehicles,45761.90476190476,forward_fill,2024
Australia,Historical,EV stock,Cars,FCEV,Vehicles,45.5,forward_fill,2024
Australia,Historical,EV sales share,Cars,EV,percent,28.235294645632838,forward_fill,2024
Australia,Historical,EV sales,Cars,BEV,Vehicles,229363.63636363638,forward_fill,2024
Australia,Historical,EV stock,Cars,BEV,Vehicles,335820.89552238805,forward_fill,2024
Australia,Historical,EV sales,Cars,FCEV,Vehicles,4.199999999999999,forward_fill,2024
Austria,Historical,EV stock share,Cars,EV,percent,6.453333613077797,forward_fill,2024
Austria,Historical,EV sales share,Cars,EV,percent,30.72727272727273,forward_fill,2024
Austria,Historical,EV charging points,EV,Publicly available fast,charging points,2403.846153846154,forward_fill,2024
Austria,Historical,EV charging points,EV,Publicly available slow,charging points,17307.692307692305,forward_fill,2024
Austria,Historical,EV stock,Cars,PHEV,Vehicles,88595.23809523809,forward_fill,2024
Austria,Historical,EV stock,Cars,FCEV,Vehicles,127.75806451612904,forward_fill,2024
Austria,Historical,EV sales,Cars,FCEV,Vehicles,6.3,forward_fill,2024
Austria,Historical,EV stock,Cars,BEV,Vehicles,232727.27272727274,forward_fill,2024
Austria,Historical,EV sales,Cars,BEV,Vehicles,67764.70588235294,forward_fill,2024
Austria,Historical,EV sales,Cars,PHEV,Vehicles,22230.76923076923,forward_fill,2024
Belgium,Historical,EV stock share,Trucks,EV,percent,0.4250000044703475,forward_fill,2024
Belgium,Historical,EV sales share,Trucks,EV,percent,8.02777790912879,forward_fill,2024
Belgium,Historical,EV stock share,Cars,EV,percent,14.617390927385076,forward_fill,2024
Belgium,Historical,EV sales share,Vans,EV,percent,6.22352897914638,forward_fill,2024
Belgium,Historical,EV stock share,Buses,EV,percent,16.363636008964072,forward_fill,2024
Belgium,Historical,EV sales share,Buses,EV,percent,349.4545454545455,forward_fill,2024
Belgium,Historical,EV charging points,EV,Publicly available fast,charging points,3636.3636363636365,forward_fill,2024
Belgium,Historical,EV charging points,EV,Publicly available slow,charging points,76695.65217391305,forward_fill,2024
Belgium,Historical,EV sales,Trucks,BEV,Vehicles,825.8064516129032,forward_fill,2024
Belgium,Historical,EV stock,Trucks,BEV,Vehicles,1191.8918918918919,forward_fill,2024
Belgium,Historical,EV sales,Trucks,PHEV,Vehicles,8.4,forward_fill,2024
Belgium,Historical,EV stock,Trucks,PHEV,Vehicles,8.4,forward_fill,2024
Belgium,Historical,EV sales,Cars,PHEV,Vehicles,169491.5254237288,forward_fill,2024
Belgium,Historical,EV stock,Cars,PHEV,Vehicles,435555.55555555556,forward_fill,2024
Belgium,Historical,EV stock,Cars,FCEV,Vehicles,122.5125,forward_fill,2024
Belgium,Historical,EV sales share,Cars,EV,percent,64.65384615384615,forward_fill,2024
Belgium,Historical,EV stock share,Vans,EV,percent,1.5531372340171887,forward_fill,2024
Belgium,Historical,EV sales,Buses,BEV,Vehicles,2752.3809523809523,forward_fill,2024
Belgium,Historical,EV stock,Cars,BEV,Vehicles,401111.1111111111,forward_fill,2024
Belgium,Historical,EV sales,Cars,FCEV,Vehicles,6.3,forward_fill,2024
Belgium,Historical,EV stock,Vans,PHEV,Vehicles,150.41666666666666,forward_fill,2024
Belgium,Historical,EV sales,Cars,BEV,Vehicles,227605.26315789478,forward_fill,2024
Belgium,Historical,EV sales,Vans,PHEV,Vehicles,16.799999999999997,forward_fill,2024
Belgium,Historical,EV stock,Vans,BEV,Vehicles,13719.51219512195,forward_fill,2024
Belgium,Historical,EV stock,Buses,PHEV,Vehicles,268.8888888888889,forward_fill,2024
Belgium,Historical,EV sales,Vans,BEV,Vehicles,5338.88888888889,forward_fill,2024
Belgium,Historical,EV stock,Buses,BEV,Vehicles,2992.666666666667,forward_fill,2024
Belgium,Historical,EV sales,Buses,PHEV,Vehicles,484.00000000000006,forward_fill,2024
Brazil,Historical,EV charging points,EV,Publicly available fast,charging points,4.90000009536743,forward_fill,2024
Brazil,Historical,EV charging points,EV,Publicly available slow,charging points,4813.333333333333,forward_fill,2024
Brazil,Historical,EV sales share,Trucks,EV,percent,0.57018181067853,forward_fill,2024
Brazil,Historical,EV stock share,Trucks,EV,percent,0.13278725081207168,forward_fill,2024
Brazil,Historical,EV stock share,Cars,EV,percent,0.4955055784086519,forward_fill,2024
Brazil,Historical,EV sales share,Cars,EV,percent,7.499999701976762,forward_fill,2024
Brazil,Historical,EV stock share,Vans,EV,percent,0.026888889754996058,forward_fill,2024
Brazil,Historical,EV sales share,Vans,EV,percent,0.19692307534302472,forward_fill,2024
Brazil,Historical,EV stock share,Buses,EV,percent,0.25941174577883036,forward_fill,2024
Brazil,Historical,EV sales share,Buses,EV,percent,0.35,forward_fill,2024
Brazil,Historical,EV stock,Cars,BEV,Vehicles,83769.23076923077,forward_fill,2024
Brazil,Historical,EV sales,Cars,BEV,Vehicles,42470.58823529412,forward_fill,2024
Brazil,Historical,EV stock,Vans,BEV,Vehicles,2045.4545454545457,forward_fill,2024
Brazil,Historical,EV stock,Cars,FCEV,Vehicles,3.0,forward_fill,2024
Brazil,Historical,EV sales,Cars,PHEV,Vehicles,108900.0,forward_fill,2024
Brazil,Historical,EV stock,Trucks,BEV,Vehicles,3281.818181818182,forward_fill,2024
Brazil,Historical,EV stock,Cars,PHEV,Vehicles,133884.61538461538,forward_fill,2024
Brazil,Historical,EV sales,Vans,BEV,Vehicles,915.5769230769231,forward_fill,2024
Brazil,Historical,EV stock,Buses,FCEV,Vehicles,4.5,forward_fill,2024
Brazil,Historical,EV sales,Trucks,BEV,Vehicles,924.0845070422536,forward_fill,2024
Brazil,Historical,EV stock,Buses,BEV,Vehicles,1515.7894736842104,forward_fill,2024
Brazil,Historical,EV sales,Buses,BEV,Vehicles,140.0,forward_fill,2024
Bulgaria,Historical,EV sales,Cars,PHEV,Vehicles,925.7142857142857,forward_fill,2024
Bulgaria,Historical,EV sales,Cars,BEV,Vehicles,3240.0,forward_fill,2024
Bulgaria,Historical,EV sales share,Cars,EV,percent,8.410000553131102,forward_fill,2024
Canada,Historical,EV sales,Trucks,FCEV,Vehicles,18.0,forward_fill,2024
Canada,Historical,EV stock,Trucks,FCEV,Vehicles,8.4,forward_fill,2024
Canada,Historical,EV stock,Cars,PHEV,Vehicles,222307.6923076923,forward_fill,2024
Canada,Historical,EV sales,Trucks,BEV,Vehicles,4819.277108433735,forward_fill,2024
Canada,Historical,EV stock,Cars,FCEV,Vehicles,341.3333333333333,forward_fill,2024
Canada,Historical,EV stock,Trucks,BEV,Vehicles,7384.615384615385,forward_fill,2024
Canada,Historical,EV sales,Cars,PHEV,Vehicles,70041.66666666667,forward_fill,2024
Canada,Historical,EV charging points,EV,Publicly available fast,charging points,5907.692307692308,forward_fill,2024
Canada,Historical,EV charging points,EV,Publicly available slow,charging points,28470.58823529412,forward_fill,2024
Canada,Historical,EV sales share,Vans,EV,percent,5.931372659933288,forward_fill,2024
Canada,Historical,EV sales share,Cars,EV,percent,17.789473684210527,forward_fill,2024
Canada,Historical,EV stock share,Cars,EV,percent,3.1117644895731673,forward_fill,2024
Canada,Historical,EV stock share,Trucks,EV,percent,0.25000000372528997,forward_fill,2024
Canada,Historical,EV stock share,Buses,EV,percent,5.938144626672153,forward_fill,2024
Canada,Historical,EV sales share,Buses,EV,percent,86.72131283121128,forward_fill,2024
Canada,Historical,EV sales,Buses,BEV,Vehicles,3284.7368421052633,forward_fill,2024
Canada,Historical,EV sales,Cars,BEV,Vehicles,185714.2857142857,forward_fill,2024
Canada,Historical,EV sales,Vans,PHEV,Vehicles,5422.58064516129,forward_fill,2024
Canada,Historical,EV sales,Vans,BEV,Vehicles,11830.0,forward_fill,2024
Canada,Historical,EV stock,Buses,BEV,Vehicles,3710.144927536232,forward_fill,2024
Canada,Historical,EV stock,Vans,FCEV,Vehicles,6.3,forward_fill,2024
Canada,Historical,EV stock,Cars,BEV,Vehicles,515714.28571428574,forward_fill,2024
Canada,Historical,EV sales,Cars,FCEV,Vehicles,9.1,forward_fill,2024
Canada,Historical,EV sales share,Trucks,EV,percent,2.8166663481129515,forward_fill,2024
Chile,Historical,EV sales share,Cars,EV,percent,0.2170000016689302,forward_fill,2024
Chile,Historical,EV stock share,Cars,EV,percent,0.11130881107454266,forward_fill,2024
Chile,Historical,EV charging points,EV,Publicly available fast,charging points,495.0,forward_fill,2024
Chile,Historical,EV charging points,EV,Publicly available slow,charging points,1244.5454545454545,forward_fill,2024
Chile,Historical,EV stock,Cars,PHEV,Vehicles,2700.0,forward_fill,2024
Chile,Historical,EV stock,Cars,BEV,Vehicles,2594.1176470588234,forward_fill,2024
Chile,Historical,EV sales,Cars,PHEV,Vehicles,419.51612903225805,forward_fill,2024
Chile,Historical,EV stock,Cars,FCEV,Vehicles,2.0,forward_fill,2024
Chile,Historical,EV sales,Cars,BEV,Vehicles,287.0,forward_fill,2024
China,Historical,EV stock share,Trucks,EV,percent,1.1235955236777113,forward_fill,2024
China,Historical,EV stock share,Cars,EV,percent,11.325490123627052,forward_fill,2024
China,Historical,EV sales share,Trucks,EV,percent,2.529032249728541,forward_fill,2024
China,Historical,EV sales share,Cars,EV,percent,49.79310344827586,forward_fill,2024
China,Historical,EV stock share,Vans,EV,percent,4.984615303355563,forward_fill,2024
China,Historical,EV sales share,Vans,EV,percent,13.09090909090909,forward_fill,2024
China,Historical,EV stock share,Buses,EV,percent,28.409090909090907,forward_fill,2024
China,Historical,EV sales share,Buses,EV,percent,37.878787878787875,forward_fill,2024
China,Historical,EV stock,Trucks,BEV,Vehicles,346153.8461538461,forward_fill,2024
China,Historical,EV sales,Cars,FCEV,Vehicles,1126.6666666666667,forward_fill,2024
China,Historical,EV stock,Cars,FCEV,Vehicles,2406.6666666666665,forward_fill,2024
China,Historical,EV stock,Trucks,FCEV,Vehicles,14285.714285714286,forward_fill,2024
China,Historical,EV sales,Trucks,PHEV,Vehicles,393.84615384615387,forward_fill,2024
China,Historical,EV stock,Trucks,PHEV,Vehicles,1714.2857142857142,forward_fill,2024
China,Historical,EV sales,Trucks,FCEV,Vehicles,4281.481481481482,forward_fill,2024
China,Historical,EV stock,Cars,PHEV,Vehicles,10851612.903225807,forward_fill,2024
China,Historical,EV sales,Trucks,BEV,Vehicles,42470.58823529412,forward_fill,2024
China,Historical,EV sales,Cars,PHEV,Vehicles,4860000.0,forward_fill,2024
China,Historical,EV stock,Cars,BEV,Vehicles,23272727.272727273,forward_fill,2024
China,Historical,EV sales,Cars,BEV,Vehicles,6627272.7272727275,forward_fill,2024
China,Historical,Oil displacement Mbd,Buses,EV,Milion barrels per day,0.028000000864267,forward_fill,2024
China,Historical,Oil displacement Mbd,Trucks,EV,Milion barrels per day,0.028470586379507428,forward_fill,2024
China,Historical,Oil displacement Mbd,Vans,EV,Milion barrels per day,0.014775384661009474,forward_fill,2024
China,Historical,Oil displacement Mbd,Cars,EV,Milion barrels per day,0.6006250226637374,forward_fill,2024
China,Historical,"Oil displacement, million lge",Buses,EV,"Oil displacement, million lge",1806.25,forward_fill,2024
China,Historical,"Oil displacement, million lge",Trucks,EV,"Oil displacement, million lge",1690.0,forward_fill,2024
China,Historical,"Oil displacement, million lge",Vans,EV,"Oil displacement, million lge",892.5641025641025,forward_fill,2024
China,Historical,"Oil displacement, million lge",Cars,EV,"Oil displacement, million lge",37604.166666666664,forward_fill,2024
China,Historical,EV charging points,EV,Publicly available fast,charging points,1894736.8421052631,forward_fill,2024
China,Historical,EV charging points,EV,Publicly available slow,charging points,2250000.0,forward_fill,2024
China,Historical,EV stock,Buses,FCEV,Vehicles,8066.666666666667,forward_fill,2024
China,Historical,EV stock,Buses,BEV,Vehicles,631578.947368421,forward_fill,2024
China,Historical,EV sales,Buses,FCEV,Vehicles,1107.6923076923078,forward_fill,2024
China,Historical,EV sales,Buses,BEV,Vehicles,20300.0,forward_fill,2024
China,Historical,EV stock,Vans,BEV,Vehicles,1005217.3913043478,forward_fill,2024
China,Historical,EV sales,Vans,BEV,Vehicles,338823.5294117647,forward_fill,2024
China,Historical,EV sales,Buses,PHEV,Vehicles,1536.3636363636365,forward_fill,2024
China,Historical,EV stock,Buses,PHEV,Vehicles,38027.777777777774,forward_fill,2024
China,Historical,EV stock,Vans,PHEV,Vehicles,1700.0,forward_fill,2024
China,Historical,EV sales,Vans,FCEV,Vehicles,4456.79012345679,forward_fill,2024
China,Historical,EV stock,Vans,FCEV,Vehicles,9000.0,forward_fill,2024
China,Historical,Electricity demand,Buses,EV,GWh,8553.636363636364,forward_fill,2024
China,Historical,Electricity demand,Trucks,EV,GWh,5518.367346938776,forward_fill,2024
China,Historical,Electricity demand,Vans,EV,GWh,1531.9148936170213,forward_fill,2024
China,Historical,Electricity demand,Cars,EV,GWh,62782.608695652176,forward_fill,2024
Colombia,Historical,EV sales,Cars,BEV,Vehicles,6821.0526315789475,forward_fill,2024
Colombia,Historical,EV sales,Cars,PHEV,Vehicles,2604.166666666667,forward_fill,2024
